Width;Height;Roi.X1;Roy.Y1;Roi.X2;Roi.Y2;ClassId;Path
125;125;0;0;125;125;2;Train/2/00002_00051_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00051_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00051_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00051_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00052_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00052_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00052_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00052_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00052_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00052_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00052_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00053_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00053_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00053_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00053_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00053_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00053_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00053_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00054_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00054_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00054_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00054_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00054_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00054_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00054_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00055_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00055_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00055_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00055_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00055_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00055_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00055_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00056_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00056_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00056_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00056_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00056_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00056_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00056_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00057_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00057_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00057_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00057_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00057_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00057_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00057_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00058_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00058_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00058_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00058_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00058_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00058_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00058_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00059_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00059_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00059_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00059_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00059_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00059_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00059_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00060_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00060_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00060_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00060_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00060_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00060_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00060_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00061_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00061_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00061_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00061_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00061_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00061_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00061_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00062_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00062_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00062_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00062_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00062_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00062_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00062_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00063_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00063_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00063_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00063_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00063_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00063_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00063_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00064_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00064_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00064_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00064_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00064_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00064_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00064_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00065_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00065_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00065_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00065_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00065_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00065_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00065_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00066_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00066_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00066_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00066_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00066_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00066_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00066_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00067_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00067_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00067_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00067_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00067_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00067_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00067_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00068_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00068_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00068_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00068_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00068_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00068_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00068_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00069_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00069_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00069_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00069_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00069_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00069_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00069_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00070_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00070_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00070_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00070_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00070_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00070_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00070_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00071_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00071_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00071_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00071_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00071_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00071_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00071_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00072_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00072_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00072_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00072_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00072_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00072_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00072_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00073_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00073_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00073_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00073_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00073_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00073_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00073_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00074_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00074_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00074_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00074_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00074_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00074_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00074_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00075_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00075_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00075_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00075_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00075_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00075_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00075_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00076_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00076_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00076_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00076_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00076_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00076_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00076_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00077_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00077_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00077_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00077_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00077_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00077_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00077_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00078_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00078_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00078_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00078_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00078_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00078_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00078_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00079_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00079_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00079_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00079_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00079_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00079_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00079_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00080_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00080_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00080_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00080_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00080_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00080_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00080_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00081_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00081_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00081_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00081_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00081_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00081_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00081_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00082_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00082_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00082_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00082_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00082_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00082_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00082_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00083_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00083_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00083_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00083_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00083_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00083_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00083_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00084_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00084_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00084_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00084_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00084_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00084_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00084_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00085_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00085_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00085_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00085_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00085_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00085_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00085_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00086_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00086_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00086_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00086_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00086_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00086_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00086_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00087_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00087_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00087_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00087_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00087_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00087_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00087_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00088_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00088_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00088_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00088_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00088_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00088_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00088_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00089_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00089_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00089_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00089_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00089_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00089_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00089_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00090_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00090_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00090_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00090_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00090_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00090_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00090_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00091_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00091_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00091_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00091_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00091_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00091_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00091_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00092_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00092_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00092_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00092_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00092_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00092_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00092_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00093_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00093_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00093_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00093_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00093_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00093_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00093_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00094_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00094_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00094_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00094_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00094_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00094_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00094_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00095_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00095_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00095_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00095_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00095_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00095_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00095_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00096_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00096_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00096_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00096_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00096_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00096_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00096_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00097_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00097_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00097_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00097_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00097_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00097_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00097_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00098_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00098_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00098_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00098_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00098_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00098_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00098_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00099_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00099_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00099_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00099_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00099_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00099_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00099_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00100_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00100_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00100_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00100_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00100_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00100_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00100_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00101_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00101_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00101_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00101_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00101_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00101_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00101_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00102_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00102_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00102_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00102_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00102_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00102_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00102_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00103_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00103_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00103_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00103_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00103_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00103_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00103_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00104_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00104_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00104_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00104_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00104_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00104_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00104_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00105_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00105_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00105_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00105_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00105_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00105_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00105_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00106_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00106_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00106_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00106_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00106_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00106_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00106_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00107_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00107_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00107_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00107_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00107_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00107_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00107_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00108_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00108_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00108_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00108_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00108_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00108_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00108_00006.jpg
50;50;0;0;50;50;2;Train/2/00002_00109_00000.jpg
75;75;0;0;75;75;2;Train/2/00002_00109_00001.jpg
100;100;0;0;100;100;2;Train/2/00002_00109_00002.jpg
125;125;0;0;125;125;2;Train/2/00002_00109_00003.jpg
150;150;0;0;150;150;2;Train/2/00002_00109_00004.jpg
175;175;0;0;175;175;2;Train/2/00002_00109_00005.jpg
200;200;0;0;200;200;2;Train/2/00002_00109_00006.jpg
50;50;0;0;50;50;3;Train/3/00003_00000_00000.jpg
75;75;0;0;75;75;3;Train/3/00003_00000_00001.jpg
100;100;0;0;100;100;3;Train/3/00003_00000_00002.jpg
125;125;0;0;125;125;3;Train/3/00003_00000_00003.jpg
150;150;0;0;150;150;3;Train/3/00003_00000_00004.jpg
175;175;0;0;175;175;3;Train/3/00003_00000_00005.jpg
200;200;0;0;200;200;3;Train/3/00003_00000_00006.jpg
50;50;0;0;50;50;3;Train/3/00003_00001_00000.jpg
75;75;0;0;75;75;3;Train/3/00003_00001_00001.jpg
100;100;0;0;100;100;3;Train/3/00003_00001_00002.jpg
125;125;0;0;125;125;3;Train/3/00003_00001_00003.jpg
150;150;0;0;150;150;3;Train/3/00003_00001_00004.jpg
175;175;0;0;175;175;3;Train/3/00003_00001_00005.jpg
200;200;0;0;200;200;3;Train/3/00003_00001_00006.jpg
50;50;0;0;50;50;3;Train/3/00003_00002_00000.jpg
75;75;0;0;75;75;3;Train/3/00003_00002_00001.jpg
100;100;0;0;100;100;3;Train/3/00003_00002_00002.jpg
125;125;0;0;125;125;3;Train/3/00003_00002_00003.jpg
150;150;0;0;150;150;3;Train/3/00003_00002_00004.jpg
175;175;0;0;175;175;3;Train/3/00003_00002_00005.jpg
200;200;0;0;200;200;3;Train/3/00003_00002_00006.jpg
50;50;0;0;50;50;3;Train/3/00003_00003_00000.jpg
75;75;0;0;75;75;3;Train/3/00003_00003_00001.jpg
100;100;0;0;100;100;3;Train/3/00003_00003_00002.jpg
125;125;0;0;125;125;3;Train/3/00003_00003_00003.jpg
150;150;0;0;150;150;3;Train/3/00003_00003_00004.jpg
